timestamps,src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,packet_size,cpu_percent,memory_percent,bytes_sent,bytes_recv,packet_rate,label
2025-06-26T09:08:27.524260,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29795462,764005089,54,normal
2025-06-26T09:08:27.542779,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,26.1,65.7,29795462,764005089,54,normal
2025-06-26T09:08:27.567614,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,41.4,65.7,29795462,764005089,54,anomaly
2025-06-26T09:08:27.587208,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,12.5,65.7,29796644,764005089,54,normal
2025-06-26T09:08:27.604488,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.7,29796644,764005089,54,normal
2025-06-26T09:08:27.622004,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.7,29796738,764006595,54,normal
2025-06-26T09:08:27.642488,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,36.0,65.8,29796832,764008101,54,normal
2025-06-26T09:08:27.665676,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,40.7,65.8,29796832,764008101,53,anomaly
2025-06-26T09:08:27.691124,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,43.3,65.7,29796832,764008101,53,anomaly
2025-06-26T09:08:27.710450,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,27.3,65.7,29796832,764008101,53,normal
2025-06-26T09:08:27.729453,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,65.7,29796832,764008101,53,normal
2025-06-26T09:08:27.747395,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.1,65.8,29797324,764055603,53,normal
2025-06-26T09:08:27.765443,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29798117,764076001,53,normal
2025-06-26T09:08:27.783157,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,65.8,29798117,764076001,53,normal
2025-06-26T09:08:27.800332,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29798117,764080507,53,normal
2025-06-26T09:08:27.820216,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,27.3,65.8,29798117,764095107,54,normal
2025-06-26T09:08:27.840817,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,83,26.9,65.8,29798117,764111871,53,normal
2025-06-26T09:08:27.859879,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.0,65.8,29798117,764136359,53,normal
2025-06-26T09:08:27.877142,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29798117,764139363,53,normal
2025-06-26T09:08:27.895270,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29798117,764141947,53,normal
2025-06-26T09:08:27.917214,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,65.8,29798117,764155033,53,normal
2025-06-26T09:08:27.934346,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,10.0,65.8,29798117,764155033,53,normal
2025-06-26T09:08:27.951439,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29798117,764155033,53,normal
2025-06-26T09:08:27.969105,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29798117,764155033,53,normal
2025-06-26T09:08:27.986242,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.3,65.8,29798117,764155033,53,normal
2025-06-26T09:08:28.003332,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.8,29798117,764155033,53,normal
2025-06-26T09:08:28.020542,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29806386,764155033,53,normal
2025-06-26T09:08:28.037965,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.8,29806598,764155033,53,normal
2025-06-26T09:08:28.058398,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,32.0,65.8,29806598,764155033,53,normal
2025-06-26T09:08:28.081842,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,33.3,65.8,29806598,764155033,53,normal
2025-06-26T09:08:28.101349,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,8.7,65.8,29806598,764155033,53,normal
2025-06-26T09:08:28.118782,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.8,29806810,764161493,53,normal
2025-06-26T09:08:28.136469,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29807220,764175919,53,normal
2025-06-26T09:08:28.154544,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29807430,764189116,53,normal
2025-06-26T09:08:28.172148,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.8,29808021,764205468,53,normal
2025-06-26T09:08:28.189527,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,9.5,65.8,29808021,764205468,53,normal
2025-06-26T09:08:28.207532,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.8,29808513,764220738,54,normal
2025-06-26T09:08:28.224846,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29808701,764226746,54,normal
2025-06-26T09:08:28.241580,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,5.3,65.8,29808701,764226746,54,normal
2025-06-26T09:08:28.258367,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.0,65.8,29808701,764226746,54,normal
2025-06-26T09:08:28.275627,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,10.0,65.8,29808701,764232762,54,normal
2025-06-26T09:08:28.293111,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.8,29808701,764232762,54,normal
2025-06-26T09:08:28.313478,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,32.0,65.8,29808701,764245440,54,normal
2025-06-26T09:08:28.331273,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.0,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.348897,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.365861,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.382819,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29808701,764251028,55,normal
2025-06-26T09:08:28.399941,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.8,29808701,764251028,55,normal
2025-06-26T09:08:28.419679,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.439605,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,16.7,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.456792,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29808701,764251028,54,normal
2025-06-26T09:08:28.473889,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,76,5.3,65.8,29809877,764251028,54,normal
2025-06-26T09:08:28.491051,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29809877,764251028,54,normal
2025-06-26T09:08:28.508463,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.8,29809877,764251028,54,normal
2025-06-26T09:08:28.525292,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29809877,764251028,54,normal
2025-06-26T09:08:28.542846,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,10.0,65.8,29810183,764257916,55,normal
2025-06-26T09:08:28.564896,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,40.7,65.8,29810853,764282416,55,anomaly
2025-06-26T09:08:28.585369,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,20.8,65.8,29811063,764285000,55,normal
2025-06-26T09:08:28.604011,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.1,65.8,29811063,764285000,55,normal
2025-06-26T09:08:28.622745,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.8,29811555,764303266,54,normal
2025-06-26T09:08:28.641494,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.1,65.8,29811858,764319194,55,normal
2025-06-26T09:08:28.659062,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29821305,764321910,55,normal
2025-06-26T09:08:28.676414,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29821305,764323202,55,normal
2025-06-26T09:08:28.695248,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,20.8,65.8,29821305,764345728,55,normal
2025-06-26T09:08:28.713585,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29821305,764354986,55,normal
2025-06-26T09:08:28.731363,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29821305,764358862,55,normal
2025-06-26T09:08:28.748443,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29821305,764358862,55,normal
2025-06-26T09:08:28.765749,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29821305,764358862,55,normal
2025-06-26T09:08:28.783716,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,9.5,65.8,29821305,764376296,55,normal
2025-06-26T09:08:28.801163,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.8,29821305,764392398,55,normal
2025-06-26T09:08:28.819418,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,29.2,65.8,29821305,764392398,56,normal
2025-06-26T09:08:28.837621,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.8,29821305,764392398,56,normal
2025-06-26T09:08:28.859863,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,26.9,65.8,29821305,764392398,56,normal
2025-06-26T09:08:28.883272,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,32.1,65.8,29821305,764392398,55,normal
2025-06-26T09:08:28.906601,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,2938,26.9,65.8,29821305,764392398,55,normal
2025-06-26T09:08:28.931407,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.0,65.8,29824106,764392398,55,normal
2025-06-26T09:08:28.953136,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.8,65.8,29824212,764395192,54,normal
2025-06-26T09:08:28.974023,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,65.9,29824306,764396694,54,normal
2025-06-26T09:08:28.993769,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,29.2,65.8,29824306,764396694,54,normal
2025-06-26T09:08:29.013866,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,2938,17.4,65.8,29824306,764397986,54,normal
2025-06-26T09:08:29.030955,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29824412,764397986,54,normal
2025-06-26T09:08:29.048077,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29824412,764397986,54,normal
2025-06-26T09:08:29.071963,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,44.8,65.8,29824412,764397986,54,anomaly
2025-06-26T09:08:29.093920,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,19.2,65.8,29824612,764402282,54,normal
2025-06-26T09:08:29.113370,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.1,65.8,29824906,764412166,54,normal
2025-06-26T09:08:29.132140,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.0,65.8,29824906,764417754,54,normal
2025-06-26T09:08:29.150947,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,16.7,65.8,29824906,764424848,54,normal
2025-06-26T09:08:29.169078,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29824906,764424848,54,normal
2025-06-26T09:08:29.187171,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.0,65.8,29824906,764424848,54,normal
2025-06-26T09:08:29.205210,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,101,5.0,65.8,29824906,764424848,54,normal
2025-06-26T09:08:29.226014,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,184,16.7,65.8,29824906,764424848,53,normal
2025-06-26T09:08:29.248822,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,65.8,29824906,764424848,53,normal
2025-06-26T09:08:29.273399,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.2,65.8,29824906,764424848,53,normal
2025-06-26T09:08:29.298659,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,35.5,65.8,29825400,764424848,52,normal
2025-06-26T09:08:29.337707,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,54.3,65.8,29825792,764440320,51,anomaly
2025-06-26T09:08:29.364836,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,25.8,65.8,29826003,764449364,51,normal
2025-06-26T09:08:29.388493,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,31.0,65.8,29826109,764449364,50,normal
2025-06-26T09:08:29.414134,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,29.0,65.8,29826109,764449364,50,normal
2025-06-26T09:08:29.440633,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,26.7,65.8,29826109,764451948,49,normal
2025-06-26T09:08:29.468576,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,32.4,65.8,29826319,764459767,49,normal
2025-06-26T09:08:29.492008,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,65.8,29826423,764463853,48,normal
2025-06-26T09:08:29.514201,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,19.2,65.8,29826423,764465355,48,normal
2025-06-26T09:08:29.532708,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,16.7,65.8,29826423,764474819,48,normal
2025-06-26T09:08:29.550711,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,5.0,65.8,29826423,764479115,48,normal
2025-06-26T09:08:29.570668,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,65.8,29826423,764479115,48,normal
2025-06-26T09:08:29.591576,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,25.0,65.8,29826423,764482119,48,normal
2025-06-26T09:08:29.610997,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.0,65.8,29826423,764483621,48,normal
2025-06-26T09:08:29.628955,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,9.1,65.8,29826423,764483621,48,normal
2025-06-26T09:08:29.647993,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,13.6,65.8,29826423,764483621,48,normal
2025-06-26T09:08:29.666538,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,17.4,65.8,29826423,764483621,48,normal
2025-06-26T09:08:29.684365,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,9.5,65.8,29826423,764488139,48,normal
2025-06-26T09:08:29.701895,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,14.3,65.8,29826423,764488139,48,normal
2025-06-26T09:08:29.719281,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,19.0,65.9,29826423,764488139,48,normal
2025-06-26T09:08:29.737526,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,66.0,29826423,764488139,48,normal
2025-06-26T09:08:29.754547,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,66.0,29826423,764488139,48,normal
2025-06-26T09:08:29.771324,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,5.3,66.0,29826423,764488139,48,normal
2025-06-26T09:08:29.788485,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29826423,764488139,48,normal
2025-06-26T09:08:29.805561,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.0,65.8,29827691,764489645,48,normal
2025-06-26T09:08:29.824510,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,29.2,65.8,29827879,764492657,48,normal
2025-06-26T09:08:29.843267,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.1,65.8,29828255,764498681,48,normal
2025-06-26T09:08:29.860507,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,10.0,65.8,29828255,764498681,48,normal
2025-06-26T09:08:29.877616,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29828255,764498681,49,normal
2025-06-26T09:08:29.894819,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,14.3,65.8,29828255,764498681,49,normal
2025-06-26T09:08:29.913269,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.8,29828255,764498681,49,normal
2025-06-26T09:08:29.937909,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,36.7,65.8,29828255,764498681,49,normal
2025-06-26T09:08:29.964042,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,30.0,65.8,29828655,764506857,49,normal
2025-06-26T09:08:29.988249,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,27.6,65.8,29828655,764506857,49,normal
2025-06-26T09:08:30.012477,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,35.5,65.8,29828655,764506857,49,normal
2025-06-26T09:08:30.033629,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,29.2,65.8,29828655,764506857,48,normal
2025-06-26T09:08:30.058376,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,40.0,65.7,29828655,764515943,48,normal
2025-06-26T09:08:30.086411,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,35.5,65.7,29828655,764517235,48,normal
2025-06-26T09:08:30.112869,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,65.7,29828655,764518527,48,normal
2025-06-26T09:08:30.135402,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,26.9,65.8,29828655,764521111,47,normal
2025-06-26T09:08:30.157583,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,19.2,65.8,29828655,764523761,47,normal
2025-06-26T09:08:30.175099,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,17.4,65.8,29828655,764523761,47,normal
2025-06-26T09:08:30.192513,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29828655,764523761,47,normal
2025-06-26T09:08:30.210426,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.0,65.8,29828655,764523761,47,normal
2025-06-26T09:08:30.227999,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29828655,764523761,47,normal
2025-06-26T09:08:30.245358,192.168.0.103,104.208.16.90,46988,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.8,29828655,764523761,48,normal
2025-06-26T09:08:30.264709,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,28.0,65.8,29832800,764523761,48,normal
2025-06-26T09:08:30.283197,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,13.6,65.8,29832800,764523761,48,normal
2025-06-26T09:08:30.307925,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,37.0,65.8,29832800,764523761,48,normal
2025-06-26T09:08:30.332983,192.168.0.103,74.125.169.73,54679,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,77,34.5,65.8,29832800,764523761,49,normal
2025-06-26T09:08:30.352228,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.8,65.8,29832800,764523761,49,normal
2025-06-26T09:08:30.370712,74.125.169.73,192.168.0.103,443,54679,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29832800,764523761,49,normal
